timestamp,run_id,model_name,budget_mode,scheme,score_scheme,score_bits,score_decay_scheme,score_decay_application,score_length_bits,score_frac_bits,score_signed,hw_delta_bits,hw_age_lut_entries,ratio,window_tokens,window_ratio,high_bits,low_bits,high_precision_native,sweep_mode,num_samples,num_records,max_tokens,seed,t_p,k,seq_len,accuracy,baseline_accuracy,kv_size_before,kv_size_after,compression_pct,avg_seq_len,kv_bytes_occupied
2026-09-10 18:23:17,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,12,False,17,512,0.75,32,0.5,8,2,True,grid,40,40,4096,0,1106,829,4096,0.95,0.975,2147483648.0,648740864.0,30.2093505859375,1157.425,606824038.4
2026-09-10 18:28:41,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.25,32,0.5,8,2,True,grid,40,40,4096,0,1106,276,4096,0.65,0.975,2147483648.0,395051008.0,18.39599609375,1157.425,606824038.4
2026-09-10 18:34:14,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.5,32,0.5,8,2,True,grid,40,40,4096,0,1106,553,4096,0.825,0.975,2147483648.0,522125312.0,24.3133544921875,1157.425,606824038.4
2026-09-10 18:40:06,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.75,32,0.5,8,2,True,grid,40,40,4096,0,1106,829,4096,0.875,0.975,2147483648.0,648740864.0,30.2093505859375,1157.425,606824038.4
2026-09-10 18:45:30,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,20,False,17,512,0.25,32,0.5,8,2,True,grid,40,40,4096,0,1106,276,4096,0.65,0.975,2147483648.0,395051008.0,18.39599609375,1157.425,606824038.4
2026-09-10 18:50:57,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,20,False,17,512,0.5,32,0.5,8,2,True,grid,40,40,4096,0,1106,553,4096,0.825,0.975,2147483648.0,522125312.0,24.3133544921875,1157.425,606824038.4
2026-09-10 18:56:54,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,20,False,17,512,0.75,32,0.5,8,2,True,grid,40,40,4096,0,1106,829,4096,0.9,0.975,2147483648.0,648740864.0,30.2093505859375,1157.425,606824038.4
2026-09-10 19:02:46,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fp32,,lut,ranking,,,,,512,0.25,32,0.5,8,4,True,grid,40,40,4096,0,1106,276,4096,0.975,0.975,2147483648.0,645398528.0,30.0537109375,1157.425,606824038.4
2026-09-10 19:08:31,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fp32,,lut,ranking,,,,,512,0.5,32,0.5,8,4,True,grid,40,40,4096,0,1106,553,4096,0.975,0.975,2147483648.0,754319360.0,35.125732421875,1157.425,606824038.4
2026-09-10 19:14:17,20260910_164327,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fp32,,lut,ranking,,,,,512,0.75,32,0.5,8,4,True,grid,40,40,4096,0,1106,829,4096,0.975,0.975,2147483648.0,862846976.0,40.179443359375,1157.425,606824038.4
