timestamp,run_id,model_name,budget_mode,scheme,score_scheme,score_bits,score_decay_scheme,score_decay_application,score_length_bits,score_frac_bits,score_signed,hw_delta_bits,hw_age_lut_entries,ratio,window_tokens,window_ratio,high_bits,low_bits,high_precision_native,sweep_mode,num_samples,num_records,max_tokens,seed,t_p,k,seq_len,accuracy,baseline_accuracy,kv_size_before,kv_size_after,compression_pct,avg_seq_len,kv_bytes_occupied
2026-09-12 13:18:35,20260912_120011,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,pow2,ranking,30,16,False,17,,0.05,64,0.5,8,0,False,grid,100,40,4096,1,1119,55,4096,0.0,0.99,2147483648.0,14417920.0,0.67138671875,1155.71,605924884.48
2026-09-12 13:30:38,20260912_120011,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,pow2,ranking,30,16,False,17,,0.25,64,0.5,8,0,False,grid,100,40,4096,1,1119,279,4096,0.06,0.99,2147483648.0,73138176.0,3.40576171875,1155.71,605924884.48
