timestamp,run_id,model_name,budget_mode,scheme,score_scheme,score_bits,score_decay_scheme,score_decay_application,score_length_bits,score_frac_bits,score_signed,hw_delta_bits,hw_age_lut_entries,ratio,window_tokens,window_ratio,high_bits,low_bits,high_precision_native,sweep_mode,num_samples,num_records,max_tokens,seed,t_p,k,seq_len,accuracy,baseline_accuracy,kv_size_before,kv_size_after,compression_pct,avg_seq_len,kv_bytes_occupied
2026-09-11 19:30:48,20260911_192534,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.25,64,0.5,8,2,True,grid,40,40,4096,0,1106,276,4096,0.75,0.975,2147483648.0,395051008.0,18.39599609375,1156.575,606378393.6
2026-09-11 19:36:22,20260911_192534,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.5,64,0.5,8,2,True,grid,40,40,4096,0,1106,553,4096,0.85,0.975,2147483648.0,522125312.0,24.3133544921875,1156.575,606378393.6
2026-09-11 19:41:57,20260911_192534,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.25,64,0.5,8,3,True,grid,40,40,4096,0,1106,276,4096,0.975,0.975,2147483648.0,520224768.0,24.224853515625,1156.575,606378393.6
2026-09-11 19:47:47,20260911_192534,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.5,64,0.5,8,3,True,grid,40,40,4096,0,1106,553,4096,0.975,0.975,2147483648.0,638222336.0,29.71954345703125,1156.575,606378393.6
2026-09-11 19:53:42,20260911_192534,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.25,64,0.5,8,4,True,grid,40,40,4096,0,1106,276,4096,0.975,0.975,2147483648.0,645398528.0,30.0537109375,1156.575,606378393.6
2026-09-11 19:59:22,20260911_192534,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.5,64,0.5,8,4,True,grid,40,40,4096,0,1106,553,4096,0.975,0.975,2147483648.0,754319360.0,35.125732421875,1156.575,606378393.6
2026-09-11 20:04:42,20260911_192534,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.25,64,0.5,8,2,False,grid,40,40,4096,0,1106,276,4096,0.75,0.975,2147483648.0,322699264.0,15.02685546875,1156.575,606378393.6
2026-09-11 20:10:24,20260911_192534,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.5,64,0.5,8,2,False,grid,40,40,4096,0,1106,553,4096,0.825,0.975,2147483648.0,377159680.0,17.5628662109375,1156.575,606378393.6
2026-09-11 20:16:07,20260911_192534,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.25,64,0.5,8,3,False,grid,40,40,4096,0,1106,276,4096,0.975,0.975,2147483648.0,447873024.0,20.855712890625,1156.575,606378393.6
2026-09-11 20:22:06,20260911_192534,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.5,64,0.5,8,3,False,grid,40,40,4096,0,1106,553,4096,0.975,0.975,2147483648.0,493256704.0,22.96905517578125,1156.575,606378393.6
2026-09-11 20:28:06,20260911_192534,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.25,64,0.5,8,4,False,grid,40,40,4096,0,1106,276,4096,0.975,0.975,2147483648.0,573046784.0,26.6845703125,1156.575,606378393.6
2026-09-11 20:33:59,20260911_192534,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.5,64,0.5,8,4,False,grid,40,40,4096,0,1106,553,4096,0.975,0.975,2147483648.0,609353728.0,28.375244140625,1156.575,606378393.6
2026-09-11 20:39:27,20260911_192534,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.25,64,0.5,4,2,False,grid,40,40,4096,0,1106,276,4096,0.6,0.975,2147483648.0,286523392.0,13.34228515625,1156.575,606378393.6
2026-09-11 20:45:05,20260911_192534,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.5,64,0.5,4,2,False,grid,40,40,4096,0,1106,553,4096,0.75,0.975,2147483648.0,304676864.0,14.1876220703125,1156.575,606378393.6
2026-09-11 20:51:06,20260911_192534,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.25,64,0.5,4,3,False,grid,40,40,4096,0,1106,276,4096,0.95,0.975,2147483648.0,411697152.0,19.171142578125,1156.575,606378393.6
2026-09-11 20:57:07,20260911_192534,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.5,64,0.5,4,3,False,grid,40,40,4096,0,1106,553,4096,0.95,0.975,2147483648.0,420773888.0,19.59381103515625,1156.575,606378393.6
2026-09-11 21:03:02,20260911_192534,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.25,64,0.5,4,4,False,grid,40,40,4096,0,1106,276,4096,0.975,0.975,2147483648.0,536870912.0,25.0,1156.575,606378393.6
2026-09-11 21:09:06,20260911_192534,meta-llama/Llama-2-7b-chat-hf,fixed_length,pow2,fixed,,lut,ranking,30,16,False,17,512,0.5,64,0.5,4,4,False,grid,40,40,4096,0,1106,553,4096,0.975,0.975,2147483648.0,536870912.0,25.0,1156.575,606378393.6
